type,ambient_temperature,battery_id,test_id,Capacity
charge,4,B0043,224,
discharge,4,B0043,225,1.515272195
charge,4,B0043,226,
discharge,4,B0043,227,1.507498976
impedance,24,B0043,228,
charge,4,B0043,229,
impedance,24,B0043,230,
discharge,4,B0043,231,1.489628891
charge,4,B0043,232,
discharge,4,B0043,233,1.478077885
charge,4,B0043,234,
discharge,4,B0043,235,1.470003535
charge,4,B0043,236,
discharge,4,B0043,237,1.456562318
charge,4,B0043,238,
discharge,4,B0043,239,1.445976963
impedance,24,B0043,240,
charge,4,B0043,241,
impedance,24,B0043,242,
discharge,4,B0043,243,1.432585599
charge,4,B0043,244,
discharge,4,B0043,245,1.419734485
charge,4,B0043,246,
discharge,4,B0043,247,1.401262575
charge,4,B0043,248,
discharge,4,B0043,249,1.386294531
charge,4,B0043,250,
discharge,4,B0043,251,1.384130256
impedance,24,B0043,252,
charge,4,B0043,253,
impedance,24,B0043,254,
discharge,4,B0043,255,1.36517432
charge,4,B0043,256,
discharge,4,B0043,257,1.361508332
charge,4,B0043,258,
discharge,4,B0043,259,1.351001664
charge,4,B0043,260,
discharge,4,B0043,261,1.328258807
charge,4,B0043,262,
discharge,4,B0043,263,1.325720669
impedance,24,B0043,264,
charge,4,B0043,265,
impedance,24,B0043,266,
discharge,4,B0043,267,1.314290972
charge,4,B0043,268,
discharge,4,B0043,269,1.300326009
charge,4,B0043,270,
discharge,4,B0043,271,1.28810714
charge,4,B0043,272,
discharge,4,B0043,273,1.27678015
charge,4,B0043,274,
impedance,43,B0032,0,
discharge,43,B0032,1,1.704864107
charge,43,B0032,2,
discharge,43,B0032,3,1.894031953
charge,43,B0032,4,
discharge,43,B0032,5,1.874768649
charge,43,B0032,6,
discharge,43,B0032,7,1.865494718
charge,43,B0032,8,
discharge,43,B0032,9,1.852739817
impedance,43,B0032,10,
charge,43,B0032,11,
impedance,43,B0032,12,
discharge,43,B0032,13,1.844174397
charge,43,B0032,14,
discharge,43,B0032,15,1.843023848
charge,43,B0032,16,
discharge,43,B0032,17,1.830281817
charge,43,B0032,18,
discharge,43,B0032,19,1.817383846
charge,43,B0032,20,
discharge,43,B0032,21,1.805799298
impedance,43,B0032,22,
charge,43,B0032,23,
impedance,43,B0032,24,
discharge,43,B0032,25,1.814982961
charge,43,B0032,26,
discharge,43,B0032,27,1.799515037
charge,43,B0032,28,
discharge,43,B0032,29,1.786651694
charge,43,B0032,30,
discharge,43,B0032,31,1.773555072
charge,43,B0032,32,
discharge,43,B0032,33,1.769995333
impedance,43,B0032,34,
charge,43,B0032,35,
impedance,43,B0032,36,
discharge,43,B0032,37,1.79952608
charge,43,B0032,38,
discharge,43,B0032,39,1.796853068
charge,43,B0032,40,
discharge,43,B0032,41,1.78382655
charge,43,B0032,42,
discharge,43,B0032,43,1.769644449
charge,43,B0032,44,
discharge,43,B0032,45,1.751294046
impedance,43,B0032,46,
charge,43,B0032,47,
impedance,43,B0032,48,
discharge,43,B0032,49,1.76975543
charge,43,B0032,50,
discharge,43,B0032,51,1.754772693
charge,43,B0032,52,
discharge,43,B0032,53,1.738916636
charge,43,B0032,54,
discharge,43,B0032,55,1.733720052
charge,43,B0032,56,
discharge,43,B0032,57,1.71509726
impedance,43,B0032,58,
charge,43,B0032,59,
impedance,43,B0032,60,
discharge,43,B0032,61,1.746292615
charge,43,B0032,62,
discharge,43,B0032,63,1.719149262
charge,43,B0032,64,
discharge,43,B0032,65,1.711582246
charge,43,B0032,66,
discharge,43,B0032,67,1.69510512
charge,43,B0032,68,
discharge,43,B0032,69,1.700512437
impedance,43,B0032,70,
charge,43,B0032,71,
impedance,43,B0032,72,
discharge,43,B0032,73,1.708098935
charge,43,B0032,74,
discharge,43,B0032,75,1.691435431
charge,43,B0032,76,
discharge,43,B0032,77,1.684449433
charge,43,B0032,78,
discharge,43,B0032,79,1.664037582
charge,43,B0032,80,
discharge,43,B0032,81,1.668637201
impedance,43,B0032,82,
charge,43,B0032,83,
impedance,43,B0032,84,
discharge,43,B0032,85,1.689934408
charge,43,B0032,86,
discharge,43,B0032,87,1.669431713
charge,43,B0032,88,
discharge,43,B0032,89,1.663422676
charge,43,B0032,90,
discharge,43,B0032,91,1.64361522
charge,43,B0032,92,
discharge,43,B0032,93,1.635800087
impedance,43,B0032,94,
charge,43,B0032,95,
impedance,43,B0032,96,
discharge,24,B0039,0,0.119038319
impedance,24,B0039,1,
charge,24,B0039,2,
impedance,24,B0039,3,
discharge,24,B0039,4,0.47298615
charge,24,B0039,5,
discharge,24,B0039,6,0.162807938
charge,24,B0039,7,
discharge,24,B0039,8,0.478763285
charge,24,B0039,9,
discharge,24,B0039,10,0.471138336
charge,24,B0039,11,
discharge,24,B0039,12,0.466817256
impedance,24,B0039,13,
charge,24,B0039,14,
impedance,24,B0039,15,
discharge,24,B0039,16,0.469993268
impedance,24,B0039,17,
charge,24,B0039,18,
impedance,24,B0039,19,
discharge,24,B0039,20,0.462705268
charge,24,B0039,21,
discharge,24,B0039,22,0.460494478
charge,24,B0039,23,
discharge,24,B0039,24,0.441222725
charge,24,B0039,25,
discharge,24,B0039,26,0.443544219
charge,24,B0039,27,
discharge,24,B0039,28,0.412665554
impedance,24,B0039,29,
charge,24,B0039,30,
impedance,24,B0039,31,
discharge,44,B0039,32,1.746179101
impedance,24,B0039,33,
charge,44,B0039,34,
impedance,24,B0039,35,
discharge,44,B0039,36,1.769525073
charge,44,B0039,37,
discharge,44,B0039,38,1.771539142
charge,44,B0039,39,
discharge,44,B0039,40,1.770625484
charge,44,B0039,41,
discharge,44,B0039,42,1.770404064
charge,44,B0039,43,
discharge,44,B0039,44,1.769508179
impedance,24,B0039,45,
charge,44,B0039,46,
impedance,24,B0039,47,
discharge,44,B0039,48,1.763835627
impedance,24,B0039,49,
charge,44,B0039,50,
impedance,24,B0039,51,
discharge,44,B0039,52,1.771572587
charge,44,B0039,53,
discharge,44,B0039,54,1.770119645
charge,44,B0039,55,
discharge,44,B0039,56,1.766756975
charge,44,B0039,57,
discharge,44,B0039,58,1.764874363
charge,44,B0039,59,
discharge,44,B0039,60,1.763838686
impedance,24,B0039,61,
charge,44,B0039,62,
impedance,24,B0039,63,
discharge,44,B0039,64,1.765722575
charge,44,B0039,65,
discharge,44,B0039,66,1.764563281
charge,44,B0039,67,
discharge,44,B0039,68,1.760899195
charge,44,B0039,69,
discharge,44,B0039,70,1.75983621
charge,44,B0039,71,
discharge,44,B0039,72,1.75909554
impedance,24,B0039,73,
charge,44,B0039,74,
impedance,24,B0039,75,
discharge,44,B0039,76,1.756049544
charge,44,B0039,77,
discharge,44,B0039,78,1.75716772
charge,44,B0039,79,
discharge,44,B0039,80,1.755891127
charge,44,B0039,81,
discharge,44,B0039,82,1.753341907
charge,44,B0039,83,
discharge,44,B0039,84,1.750667385
impedance,24,B0039,85,
charge,44,B0039,86,
impedance,24,B0039,87,
discharge,44,B0039,88,1.751000666
charge,44,B0039,89,
discharge,44,B0039,90,1.749605885
charge,44,B0039,91,
discharge,44,B0039,92,1.747735917
charge,44,B0039,93,
discharge,44,B0039,94,1.744422547
charge,44,B0039,95,
discharge,44,B0039,96,1.743308366
impedance,24,B0039,97,
charge,44,B0039,98,
impedance,24,B0039,99,
discharge,44,B0039,100,1.655669173
impedance,24,B0039,101,
charge,44,B0039,102,
impedance,24,B0039,103,
discharge,44,B0039,104,1.642976695
charge,44,B0039,105,
discharge,44,B0039,106,1.634382273
charge,44,B0039,107,
discharge,44,B0039,108,1.626506706
charge,44,B0039,109,
discharge,44,B0039,110,1.618865992
charge,44,B0039,111,
discharge,44,B0039,112,1.611496834
impedance,24,B0039,113,
charge,44,B0039,114,
impedance,24,B0039,115,
discharge,44,B0039,116,1.324080577
impedance,24,B0039,117,
charge,44,B0039,118,
impedance,24,B0039,119,
discharge,44,B0039,120,1.315338622
charge,44,B0039,121,
discharge,24,B0040,0,0.673462814
impedance,24,B0040,1,
charge,24,B0040,2,
impedance,24,B0040,3,
discharge,24,B0040,4,0.791306211
charge,24,B0040,5,
discharge,24,B0040,6,0.786582403
charge,24,B0040,7,
discharge,24,B0040,8,0.779587143
charge,24,B0040,9,
discharge,24,B0040,10,0.762824152
charge,24,B0040,11,
discharge,24,B0040,12,0.740502151
impedance,24,B0040,13,
charge,24,B0040,14,
impedance,24,B0040,15,
discharge,24,B0040,16,0.778397088
impedance,24,B0040,17,
charge,24,B0040,18,
impedance,24,B0040,19,
discharge,24,B0040,20,0.773316541
charge,24,B0040,21,
discharge,24,B0040,22,0.758957524
charge,24,B0040,23,
discharge,24,B0040,24,0.740739946
charge,24,B0040,25,
discharge,24,B0040,26,0.744621875
charge,24,B0040,27,
discharge,24,B0040,28,0.714987563
impedance,24,B0040,29,
charge,24,B0040,30,
impedance,24,B0040,31,
discharge,44,B0040,32,1.707514445
impedance,24,B0040,33,
charge,44,B0040,34,
impedance,24,B0040,35,
discharge,44,B0040,36,1.730880859
charge,44,B0040,37,
discharge,44,B0040,38,1.732821285
charge,44,B0040,39,
discharge,44,B0040,40,1.731773432
charge,44,B0040,41,
discharge,44,B0040,42,1.734129639
charge,44,B0040,43,
discharge,44,B0040,44,1.733475693
impedance,24,B0040,45,
charge,44,B0040,46,
impedance,24,B0040,47,
discharge,44,B0040,48,1.724305718
impedance,24,B0040,49,
charge,44,B0040,50,
impedance,24,B0040,51,
discharge,44,B0040,52,1.731897586
charge,44,B0040,53,
discharge,44,B0040,54,1.733369121
charge,44,B0040,55,
discharge,44,B0040,56,1.73217565
charge,44,B0040,57,
discharge,44,B0040,58,1.733483278
charge,44,B0040,59,
discharge,44,B0040,60,1.732372496
impedance,24,B0040,61,
charge,44,B0040,62,
impedance,24,B0040,63,
discharge,44,B0040,64,1.73381753
charge,44,B0040,65,
discharge,44,B0040,66,1.732963079
charge,44,B0040,67,
discharge,44,B0040,68,1.731883908
charge,44,B0040,69,
discharge,44,B0040,70,1.730696006
charge,44,B0040,71,
discharge,44,B0040,72,1.72960116
impedance,24,B0040,73,
charge,44,B0040,74,
impedance,24,B0040,75,
discharge,44,B0040,76,1.729618738
charge,44,B0040,77,
discharge,44,B0040,78,1.730719862
charge,44,B0040,79,
discharge,44,B0040,80,1.729274556
charge,44,B0040,81,
discharge,44,B0040,82,1.729796221
charge,44,B0040,83,
discharge,44,B0040,84,1.726894207
impedance,24,B0040,85,
charge,44,B0040,86,
impedance,24,B0040,87,
discharge,44,B0040,88,1.727219169
charge,44,B0040,89,
discharge,44,B0040,90,1.728567498
charge,44,B0040,91,
discharge,44,B0040,92,1.726636382
charge,44,B0040,93,
discharge,44,B0040,94,1.726242414
charge,44,B0040,95,
discharge,44,B0040,96,1.725272593
impedance,24,B0040,97,
charge,44,B0040,98,
impedance,24,B0040,99,
discharge,44,B0040,100,1.666802688
impedance,24,B0040,101,
charge,44,B0040,102,
impedance,24,B0040,103,
discharge,44,B0040,104,1.666754854
charge,44,B0040,105,
discharge,44,B0040,106,1.658327445
charge,44,B0040,107,
discharge,44,B0040,108,1.650322636
charge,44,B0040,109,
discharge,44,B0040,110,1.649340634
charge,44,B0040,111,
discharge,44,B0040,112,1.641919055
impedance,24,B0040,113,
charge,44,B0040,114,
impedance,24,B0040,115,
discharge,44,B0040,116,0.425812451
impedance,24,B0040,117,
charge,44,B0040,118,
impedance,24,B0040,119,
discharge,44,B0040,120,0.556990264
charge,44,B0040,121,
impedance,43,B0029,0,
discharge,43,B0029,1,1.697507332
charge,43,B0029,2,
discharge,43,B0029,3,1.844701207
charge,43,B0029,4,
discharge,43,B0029,5,1.825437667
charge,43,B0029,6,
discharge,43,B0029,7,1.81575043
charge,43,B0029,8,
discharge,43,B0029,9,1.813299334
impedance,43,B0029,10,
charge,43,B0029,11,
impedance,43,B0029,12,
discharge,43,B0029,13,1.815164762
charge,43,B0029,14,
discharge,43,B0029,15,1.814331796
charge,43,B0029,16,
discharge,43,B0029,17,1.801343602
charge,43,B0029,18,
discharge,43,B0029,19,1.78815588
charge,43,B0029,20,
discharge,43,B0029,21,1.77607146
impedance,43,B0029,22,
charge,43,B0029,23,
impedance,43,B0029,24,
discharge,43,B0029,25,1.785280745
charge,43,B0029,26,
discharge,43,B0029,27,1.76981164
charge,43,B0029,28,
discharge,43,B0029,29,1.756523168
charge,43,B0029,30,
discharge,43,B0029,31,1.754341328
charge,43,B0029,32,
discharge,43,B0029,33,1.739287551
impedance,43,B0029,34,
charge,43,B0029,35,
impedance,43,B0029,36,
discharge,43,B0029,37,1.779784511
charge,43,B0029,38,
discharge,43,B0029,39,1.765708851
charge,43,B0029,40,
discharge,43,B0029,41,1.752394141
charge,43,B0029,42,
discharge,43,B0029,43,1.738019123
charge,43,B0029,44,
discharge,43,B0029,45,1.731221444
impedance,43,B0029,46,
charge,43,B0029,47,
impedance,43,B0029,48,
discharge,43,B0029,49,1.737912899
charge,43,B0029,50,
discharge,43,B0029,51,1.722427068
charge,43,B0029,52,
discharge,43,B0029,53,1.718421377
charge,43,B0029,54,
discharge,43,B0029,55,1.701022093
charge,43,B0029,56,
discharge,43,B0029,57,1.69369874
impedance,43,B0029,58,
charge,43,B0029,59,
impedance,43,B0029,60,
discharge,43,B0029,61,1.713072721
charge,43,B0029,62,
discharge,43,B0029,63,1.697697269
charge,43,B0029,64,
discharge,43,B0029,65,1.689931403
charge,43,B0029,66,
discharge,43,B0029,67,1.685023551
charge,43,B0029,68,
discharge,43,B0029,69,1.678389965
impedance,43,B0029,70,
charge,43,B0029,71,
impedance,43,B0029,72,
discharge,43,B0029,73,1.673794749
charge,43,B0029,74,
discharge,43,B0029,75,1.668789893
charge,43,B0029,76,
discharge,43,B0029,77,1.649256631
charge,43,B0029,78,
discharge,43,B0029,79,1.640967676
charge,43,B0029,80,
discharge,43,B0029,81,1.645636023
impedance,43,B0029,82,
charge,43,B0029,83,
impedance,43,B0029,84,
discharge,43,B0029,85,1.654547744
charge,43,B0029,86,
discharge,43,B0029,87,1.646120152
charge,43,B0029,88,
discharge,43,B0029,89,1.627511919
charge,43,B0029,90,
discharge,43,B0029,91,1.620053053
charge,43,B0029,92,
discharge,43,B0029,93,1.612079812
impedance,43,B0029,94,
charge,43,B0029,95,
impedance,43,B0029,96,
impedance,24,B0028,0,
charge,24,B0028,1,
impedance,24,B0028,2,
discharge,24,B0028,3,1.804684772
charge,24,B0028,4,
discharge,24,B0028,5,1.804783321
charge,24,B0028,6,
discharge,24,B0028,7,1.797618668
charge,24,B0028,8,
discharge,24,B0028,9,1.792991369
charge,24,B0028,10,
discharge,24,B0028,11,1.791918008
impedance,24,B0028,12,
charge,24,B0028,13,
impedance,24,B0028,14,
discharge,24,B0028,15,1.775026136
impedance,24,B0028,16,
charge,24,B0028,17,
impedance,24,B0028,18,
discharge,24,B0028,19,1.792048785
charge,24,B0028,20,
charge,24,B0028,21,
discharge,24,B0028,22,1.790475802
charge,24,B0028,23,
discharge,24,B0028,24,1.786836509
charge,24,B0028,25,
discharge,24,B0028,26,1.787152962
impedance,24,B0028,27,
charge,24,B0028,28,
impedance,24,B0028,29,
discharge,24,B0028,30,1.781634062
impedance,24,B0028,31,
charge,24,B0028,32,
impedance,24,B0028,33,
discharge,24,B0028,34,1.785023514
charge,24,B0028,35,
discharge,24,B0028,36,1.780386543
charge,24,B0028,37,
discharge,24,B0028,38,1.778906086
charge,24,B0028,39,
discharge,24,B0028,40,1.773838752
charge,24,B0028,41,
discharge,24,B0028,42,1.769682882
impedance,24,B0028,43,
charge,24,B0028,44,
impedance,24,B0028,45,
discharge,24,B0028,46,1.740878728
impedance,24,B0028,47,
charge,24,B0028,48,
impedance,24,B0028,49,
discharge,24,B0028,50,1.764818974
charge,24,B0028,51,
discharge,24,B0028,52,1.761785739
charge,24,B0028,53,
discharge,24,B0028,54,1.757706104
charge,24,B0028,55,
discharge,24,B0028,56,1.751937596
charge,24,B0028,57,
discharge,24,B0028,58,1.752124404
impedance,24,B0028,59,
charge,24,B0028,60,
impedance,24,B0028,61,
impedance,24,B0028,62,
charge,24,B0028,63,
impedance,24,B0028,64,
discharge,24,B0028,65,1.759771413
charge,24,B0028,66,
discharge,24,B0028,67,1.748301132
charge,24,B0028,68,
discharge,24,B0028,69,1.741148263
charge,24,B0028,70,
discharge,24,B0028,71,1.736383332
charge,24,B0028,72,
discharge,24,B0028,73,1.736559066
impedance,24,B0028,74,
charge,24,B0028,75,
impedance,24,B0028,76,
discharge,24,B0028,77,1.717233565
impedance,24,B0028,78,
charge,24,B0028,79,
charge,22,B0042,0,
impedance,24,B0042,1,
discharge,22,B0042,2,1.728712663
charge,22,B0042,3,
discharge,22,B0042,4,1.731470628
charge,22,B0042,5,
discharge,22,B0042,6,1.728235036
charge,22,B0042,7,
discharge,22,B0042,8,1.720344742
charge,22,B0042,9,
discharge,22,B0042,10,1.722173437
impedance,24,B0042,11,
charge,22,B0042,12,
impedance,24,B0042,13,
discharge,22,B0042,14,0
charge,22,B0042,15,
discharge,22,B0042,16,1.708669577
charge,22,B0042,17,
discharge,22,B0042,18,1.703647649
charge,22,B0042,19,
discharge,22,B0042,20,1.695837574
charge,22,B0042,21,
discharge,22,B0042,22,1.694906485
impedance,24,B0042,23,
charge,22,B0042,24,
impedance,24,B0042,25,
discharge,22,B0042,26,1.687476809
charge,22,B0042,27,
discharge,22,B0042,28,1.685989173
charge,22,B0042,29,
discharge,22,B0042,30,1.678286475
charge,22,B0042,31,
discharge,22,B0042,32,1.673964764
charge,22,B0042,33,
discharge,22,B0042,34,1.67223788
impedance,24,B0042,35,
charge,22,B0042,36,
impedance,24,B0042,37,
discharge,22,B0042,38,1.67598979
charge,22,B0042,39,
discharge,22,B0042,40,1.661824767
charge,22,B0042,41,
discharge,22,B0042,42,1.660671035
charge,22,B0042,43,
discharge,22,B0042,44,1.653064487
charge,22,B0042,45,
discharge,22,B0042,46,1.649953986
impedance,24,B0042,47,
charge,22,B0042,48,
impedance,24,B0042,49,
discharge,22,B0042,50,1.681297805
impedance,24,B0042,51,
charge,22,B0042,52,
impedance,24,B0042,53,
discharge,22,B0042,54,1.670052042
charge,22,B0042,55,
discharge,22,B0042,56,1.66718186
charge,22,B0042,57,
discharge,22,B0042,58,1.656886561
charge,22,B0042,59,
discharge,22,B0042,60,1.644981945
charge,22,B0042,61,
discharge,22,B0042,62,1.639214585
impedance,24,B0042,63,
charge,22,B0042,64,
impedance,24,B0042,65,
discharge,22,B0042,66,1.641059989
charge,22,B0042,67,
discharge,22,B0042,68,1.643269651
charge,22,B0042,69,
discharge,22,B0042,70,1.62986731
charge,22,B0042,71,
discharge,22,B0042,72,1.623853634
charge,22,B0042,73,
discharge,22,B0042,74,1.618630889
impedance,24,B0042,75,
charge,22,B0042,76,
impedance,24,B0042,77,
discharge,22,B0042,78,1.619341811
charge,22,B0042,79,
discharge,22,B0042,80,1.614593271
charge,22,B0042,81,
discharge,22,B0042,82,1.607204089
charge,22,B0042,83,
discharge,22,B0042,84,1.601266359
charge,22,B0042,85,
discharge,22,B0042,86,1.594040741
impedance,24,B0042,87,
charge,22,B0042,88,
impedance,24,B0042,89,
discharge,22,B0042,90,1.594688829
charge,22,B0042,91,
discharge,22,B0042,92,1.588210096
charge,22,B0042,93,
discharge,22,B0042,94,1.587985558
charge,22,B0042,95,
discharge,22,B0042,96,1.579916541
charge,22,B0042,97,
discharge,22,B0042,98,1.565594619
impedance,24,B0042,99,
charge,22,B0042,100,
impedance,24,B0042,101,
discharge,4,B0042,102,0.070701277
impedance,24,B0042,103,
charge,4,B0042,104,
impedance,24,B0042,105,
discharge,4,B0042,106,0.084168785
charge,4,B0042,107,
discharge,4,B0042,108,0.084437856
charge,4,B0042,109,
discharge,4,B0042,110,0.084789191
charge,4,B0042,111,
discharge,4,B0042,112,0.093342582
charge,4,B0042,113,
impedance,24,B0042,114,
discharge,4,B0042,115,0.106031801
charge,4,B0042,116,
discharge,4,B0042,117,0.106505866
charge,4,B0042,118,
discharge,4,B0042,119,0.094391116
charge,4,B0042,120,
discharge,4,B0042,121,0.094505959
charge,4,B0042,122,
discharge,4,B0042,123,0.082114561
impedance,24,B0042,124,
charge,4,B0042,125,
impedance,24,B0042,126,
discharge,4,B0042,127,0.095184706
charge,4,B0042,128,
discharge,4,B0042,129,0.0953913
charge,4,B0042,130,
discharge,4,B0042,131,0.082896646
charge,4,B0042,132,
discharge,4,B0042,133,0.08343199
charge,4,B0042,134,
discharge,4,B0042,135,0.096247722
impedance,24,B0042,136,
charge,4,B0042,137,
impedance,24,B0042,138,
discharge,4,B0042,139,0.087127925
charge,4,B0042,140,
discharge,4,B0042,141,0.096819122
charge,4,B0042,142,
discharge,4,B0042,143,0.084400549
